user,timestamp,process_name,is_suspicious_process,cpu_percent,memory_mb,department
EMP-1066,2024-02-05 07:33:00,chrome.exe,0,96.8,3021.3,IT Security
EMP-1096,2024-02-05 04:26:00,outlook.exe,0,0.4,1702.1,IT Security
EMP-1022,2024-02-05 19:55:00,teams.exe,0,84.6,2567.5,Finance
EMP-1074,2024-02-05 21:31:00,notepad.exe,0,71.3,1193.0,Sales
EMP-1024,2024-02-05 20:08:00,zoom.exe,0,20.1,1411.1,Sales
EMP-1076,2024-02-05 13:57:00,code.exe,0,26.7,3180.3,IT Security
EMP-1091,2024-02-05 10:47:00,teams.exe,0,11.8,470.3,Engineering
EMP-1009,2024-02-05 01:33:00,zoom.exe,0,14.0,2573.8,Marketing
EMP-1084,2024-02-05 07:58:00,word.exe,0,16.7,1640.0,Sales
EMP-1004,2024-02-05 13:07:00,notepad.exe,0,79.3,2743.5,Sales
EMP-1023,2024-02-05 20:57:00,zoom.exe,0,9.7,3185.4,Human Resources
EMP-1083,2024-02-05 03:46:00,zoom.exe,0,93.1,2772.1,Human Resources
EMP-1074,2024-02-05 03:57:00,notepad.exe,0,6.6,1661.8,Sales
EMP-1012,2024-02-05 04:14:00,zoom.exe,0,78.3,1037.3,Finance
EMP-1096,2024-02-05 01:31:00,teams.exe,0,34.2,988.5,IT Security
EMP-1038,2024-02-05 14:46:00,excel.exe,0,97.7,3809.1,Research & Development
EMP-1021,2024-02-05 10:08:00,notepad.exe,0,69.5,2605.9,Engineering
EMP-1100,2024-02-05 19:25:00,teamviewer.exe,1,50.9,2036.5,Operations
EMP-1070,2024-02-05 07:09:00,slack.exe,0,61.1,1628.9,Operations
EMP-1051,2024-02-05 23:56:00,notepad.exe,0,30.9,3869.3,Engineering
EMP-1086,2024-02-05 19:06:00,outlook.exe,0,80.8,989.7,IT Security
EMP-1032,2024-02-05 21:59:00,code.exe,0,22.3,1724.2,Finance
EMP-1049,2024-02-05 14:11:00,python.exe,0,53.6,3830.9,Marketing
EMP-1055,2024-02-05 11:08:00,teams.exe,0,39.1,1782.4,Legal
EMP-1026,2024-02-05 14:36:00,code.exe,0,58.9,205.5,IT Security
EMP-1062,2024-02-05 05:42:00,excel.exe,0,28.9,3045.3,Finance
EMP-1082,2024-02-05 17:39:00,slack.exe,0,71.4,1385.7,Finance
EMP-1017,2024-02-05 08:36:00,notepad.exe,0,78.4,50.6,Executive
EMP-1013,2024-02-05 04:03:00,zoom.exe,0,36.2,2928.9,Human Resources
EMP-1018,2024-02-05 14:31:00,zoom.exe,0,97.2,2389.1,Research & Development
EMP-1045,2024-02-05 07:45:00,word.exe,0,8.0,3670.2,Legal
EMP-1097,2024-02-05 15:23:00,teams.exe,0,91.3,3485.3,Executive
EMP-1083,2024-02-05 05:35:00,teams.exe,0,88.2,1952.0,Human Resources
EMP-1042,2024-02-05 00:38:00,outlook.exe,0,92.0,791.4,Finance
EMP-1065,2024-02-05 13:24:00,notepad.exe,0,81.3,2506.0,Legal
EMP-1014,2024-02-05 18:55:00,zoom.exe,0,76.5,190.7,Sales
EMP-1057,2024-02-05 21:04:00,excel.exe,0,35.5,2435.8,Executive
EMP-1077,2024-02-05 19:08:00,zoom.exe,0,8.9,2510.5,Executive
EMP-1022,2024-02-05 06:26:00,chrome.exe,0,35.1,461.0,Finance
EMP-1066,2024-02-05 18:22:00,zoom.exe,0,64.0,588.1,IT Security
EMP-1023,2024-02-05 19:33:00,teams.exe,0,21.3,3148.0,Human Resources
EMP-1024,2024-02-05 21:46:00,excel.exe,0,97.1,2650.9,Sales
EMP-1086,2024-02-05 03:21:00,notepad.exe,0,24.7,3000.4,IT Security
EMP-1031,2024-02-05 16:30:00,python.exe,0,24.7,2046.3,Engineering
EMP-1028,2024-02-05 05:31:00,notepad.exe,0,85.7,830.4,Research & Development
EMP-1029,2024-02-05 14:10:00,slack.exe,0,72.6,2295.8,Marketing
EMP-1017,2024-02-05 17:58:00,notepad.exe,0,0.4,3212.4,Executive
EMP-1082,2024-02-05 20:29:00,teams.exe,0,85.3,2559.7,Finance
EMP-1100,2024-02-05 11:41:00,chrome.exe,0,3.6,3607.2,Operations
EMP-1082,2024-02-05 03:13:00,word.exe,0,53.3,2854.0,Finance
EMP-1056,2024-02-05 09:15:00,slack.exe,0,91.0,3172.7,IT Security
EMP-1083,2024-02-05 00:44:00,teams.exe,0,55.2,3761.5,Human Resources
EMP-1093,2024-02-05 23:38:00,chrome.exe,0,16.9,1345.8,Human Resources
EMP-1029,2024-02-05 21:07:00,notepad.exe,0,22.5,287.2,Marketing
EMP-1004,2024-02-05 05:20:00,putty.exe,1,69.8,3142.0,Sales
EMP-1052,2024-02-05 03:38:00,outlook.exe,0,3.2,160.1,Finance
EMP-1100,2024-02-05 11:55:00,chrome.exe,0,93.7,1693.4,Operations
EMP-1066,2024-02-05 01:02:00,python.exe,0,46.7,3420.6,IT Security
EMP-1067,2024-02-05 15:11:00,notepad.exe,0,94.2,953.1,Executive
EMP-1052,2024-02-05 09:22:00,word.exe,0,17.4,3742.2,Finance
EMP-1035,2024-02-05 10:53:00,notepad.exe,0,5.7,1150.5,Legal
EMP-1056,2024-02-05 23:44:00,notepad.exe,0,85.3,2537.0,IT Security
EMP-1007,2024-02-05 20:09:00,outlook.exe,0,80.7,3142.6,Executive
EMP-1034,2024-02-05 22:58:00,python.exe,0,12.2,799.1,Sales
EMP-1088,2024-02-05 11:09:00,word.exe,0,51.7,1732.3,Research & Development
EMP-1011,2024-02-05 02:18:00,teams.exe,0,3.0,1158.8,Engineering
EMP-1037,2024-02-05 12:48:00,chrome.exe,0,7.9,909.1,Executive
EMP-1088,2024-02-05 07:50:00,zoom.exe,0,15.4,3440.6,Research & Development
EMP-1009,2024-02-05 13:55:00,code.exe,0,33.1,3844.2,Marketing
EMP-1015,2024-02-05 00:15:00,notepad.exe,0,41.9,2335.9,Legal
EMP-1042,2024-02-05 03:15:00,slack.exe,0,26.5,110.6,Finance
EMP-1091,2024-02-05 04:00:00,chrome.exe,0,91.8,2336.8,Engineering
EMP-1020,2024-02-05 23:51:00,notepad.exe,0,7.6,564.7,Operations
EMP-1023,2024-02-05 08:41:00,python.exe,0,9.0,2428.4,Human Resources
EMP-1027,2024-02-05 23:49:00,chrome.exe,0,75.5,1305.7,Executive
EMP-1055,2024-02-05 09:23:00,chrome.exe,0,51.0,2305.1,Legal
EMP-1057,2024-02-05 05:15:00,chrome.exe,0,35.4,1006.4,Executive
EMP-1076,2024-02-05 18:45:00,notepad.exe,0,74.4,3915.1,IT Security
EMP-1084,2024-02-05 01:23:00,word.exe,0,17.0,131.2,Sales
EMP-1084,2024-02-05 18:08:00,outlook.exe,0,60.5,2246.2,Sales
EMP-1063,2024-02-05 06:09:00,teams.exe,0,30.9,3935.7,Human Resources
EMP-1074,2024-02-05 01:43:00,excel.exe,0,88.7,2179.3,Sales
EMP-1099,2024-02-05 23:03:00,excel.exe,0,25.8,2316.2,Marketing
EMP-1027,2024-02-05 23:14:00,code.exe,0,50.8,249.7,Executive
EMP-1023,2024-02-05 00:19:00,python.exe,0,54.8,230.3,Human Resources
EMP-1012,2024-02-05 06:03:00,slack.exe,0,27.3,2915.2,Finance
EMP-1094,2024-02-05 07:31:00,chrome.exe,0,22.7,2386.7,Sales
EMP-1054,2024-02-05 02:11:00,teams.exe,0,5.8,3815.5,Sales
EMP-1046,2024-02-05 21:13:00,wireshark.exe,1,40.5,2728.8,IT Security
EMP-1076,2024-02-05 10:27:00,chrome.exe,0,61.8,2884.1,IT Security
EMP-1001,2024-02-05 22:39:00,nmap.exe,1,6.0,3318.7,Engineering
EMP-1064,2024-02-05 03:43:00,outlook.exe,0,50.3,2693.1,Sales
EMP-1071,2024-02-05 23:24:00,python.exe,0,80.8,3004.8,Engineering
EMP-1063,2024-02-05 11:40:00,zoom.exe,0,25.2,2158.3,Human Resources
EMP-1037,2024-02-05 02:01:00,notepad.exe,0,50.0,1507.2,Executive
EMP-1093,2024-02-05 16:24:00,slack.exe,0,3.1,2117.9,Human Resources
EMP-1030,2024-02-05 21:09:00,code.exe,0,93.5,1872.3,Operations
EMP-1047,2024-02-05 07:42:00,chrome.exe,0,64.7,3863.7,Executive
EMP-1048,2024-02-05 08:26:00,chrome.exe,0,1.7,3136.3,Research & Development
EMP-1028,2024-02-05 12:04:00,teams.exe,0,27.3,3191.1,Research & Development
EMP-1034,2024-02-05 10:07:00,slack.exe,0,19.7,1551.9,Sales
EMP-1046,2024-02-05 08:36:00,zoom.exe,0,2.3,1730.2,IT Security
EMP-1010,2024-02-05 17:05:00,zoom.exe,0,7.9,2932.1,Operations
EMP-1043,2024-02-05 15:04:00,teams.exe,0,69.6,952.2,Human Resources
EMP-1010,2024-02-05 10:10:00,word.exe,0,5.9,1938.9,Operations
EMP-1014,2024-02-05 23:59:00,zoom.exe,0,96.0,1689.6,Sales
EMP-1064,2024-02-05 07:14:00,teams.exe,0,67.2,411.7,Sales
EMP-1027,2024-02-05 12:06:00,slack.exe,0,84.5,3907.3,Executive
EMP-1098,2024-02-05 09:43:00,veracrypt.exe,1,57.3,1578.5,Research & Development
EMP-1078,2024-02-05 20:34:00,chrome.exe,0,56.8,519.0,Research & Development
EMP-1002,2024-02-05 03:38:00,veracrypt.exe,1,82.0,3218.6,Finance
EMP-1019,2024-02-05 23:32:00,excel.exe,0,3.2,2397.6,Marketing
EMP-1013,2024-02-05 13:47:00,notepad.exe,0,18.9,2272.4,Human Resources
EMP-1079,2024-02-05 16:00:00,teams.exe,0,49.8,1214.4,Marketing
EMP-1010,2024-02-05 01:17:00,notepad.exe,0,76.8,2872.4,Operations
EMP-1020,2024-02-05 18:18:00,notepad.exe,0,8.1,123.4,Operations
EMP-1002,2024-02-05 05:48:00,word.exe,0,57.6,1883.7,Finance
EMP-1073,2024-02-05 21:12:00,excel.exe,0,14.8,2444.7,Human Resources
EMP-1098,2024-02-05 17:04:00,chrome.exe,0,63.0,855.5,Research & Development
EMP-1066,2024-02-05 02:47:00,excel.exe,0,71.7,2564.3,IT Security
EMP-1049,2024-02-05 08:52:00,notepad.exe,0,69.7,1547.6,Marketing
EMP-1029,2024-02-05 09:44:00,python.exe,0,35.2,1417.8,Marketing
EMP-1022,2024-02-05 21:29:00,notepad.exe,0,42.8,1247.1,Finance
EMP-1091,2024-02-05 15:58:00,code.exe,0,92.9,478.9,Engineering
EMP-1091,2024-02-05 12:39:00,code.exe,0,48.7,888.9,Engineering
EMP-1085,2024-02-05 19:20:00,outlook.exe,0,29.0,461.5,Legal
EMP-1016,2024-02-05 23:10:00,zoom.exe,0,59.8,1819.8,IT Security
EMP-1021,2024-02-05 19:13:00,excel.exe,0,25.2,3699.3,Engineering
EMP-1005,2024-02-05 10:50:00,excel.exe,0,96.2,3958.2,Legal
EMP-1062,2024-02-05 15:38:00,excel.exe,0,1.3,1571.5,Finance
EMP-1091,2024-02-05 12:40:00,notepad.exe,0,54.0,3266.4,Engineering
EMP-1002,2024-02-05 15:47:00,excel.exe,0,30.3,277.5,Finance
EMP-1038,2024-02-05 02:36:00,teams.exe,0,75.6,228.1,Research & Development
EMP-1040,2024-02-05 15:14:00,slack.exe,0,86.7,1365.5,Operations
EMP-1011,2024-02-05 01:54:00,excel.exe,0,26.6,1026.4,Engineering
EMP-1028,2024-02-05 21:09:00,code.exe,0,91.9,2070.8,Research & Development
EMP-1002,2024-02-05 09:12:00,notepad.exe,0,59.1,2001.6,Finance
EMP-1097,2024-02-05 03:29:00,notepad.exe,0,56.6,1699.0,Executive
EMP-1040,2024-02-05 08:43:00,excel.exe,0,85.7,2776.8,Operations
EMP-1009,2024-02-05 23:17:00,excel.exe,0,99.9,2560.1,Marketing
EMP-1056,2024-02-05 20:17:00,code.exe,0,63.7,2549.8,IT Security
EMP-1009,2024-02-05 08:58:00,excel.exe,0,18.9,960.0,Marketing
EMP-1053,2024-02-05 08:37:00,zoom.exe,0,13.6,2892.3,Human Resources
EMP-1001,2024-02-05 21:16:00,excel.exe,0,27.1,1653.9,Engineering
EMP-1086,2024-02-05 03:47:00,notepad.exe,0,10.7,3991.9,IT Security
EMP-1043,2024-02-05 23:37:00,python.exe,0,69.0,2333.9,Human Resources
EMP-1092,2024-02-05 07:07:00,outlook.exe,0,62.2,2682.2,Finance
EMP-1053,2024-02-05 15:21:00,zoom.exe,0,51.8,577.0,Human Resources
EMP-1041,2024-02-05 12:48:00,chrome.exe,0,23.1,1182.2,Engineering
EMP-1100,2024-02-05 20:55:00,chrome.exe,0,20.6,2574.8,Operations
EMP-1048,2024-02-05 02:05:00,python.exe,0,36.7,1597.6,Research & Development
EMP-1063,2024-02-05 22:43:00,word.exe,0,65.5,985.0,Human Resources
EMP-1091,2024-02-05 21:05:00,zoom.exe,0,96.8,2897.5,Engineering
EMP-1025,2024-02-05 17:56:00,zoom.exe,0,77.7,18.2,Legal
EMP-1036,2024-02-05 20:54:00,chrome.exe,0,59.4,1629.4,IT Security
EMP-1012,2024-02-05 17:22:00,excel.exe,0,19.0,1368.3,Finance
EMP-1045,2024-02-05 19:45:00,word.exe,0,70.2,689.3,Legal
EMP-1070,2024-02-05 20:31:00,word.exe,0,31.8,1802.6,Operations
EMP-1036,2024-02-05 00:20:00,notepad.exe,0,2.4,1062.2,IT Security
EMP-1022,2024-02-05 04:51:00,python.exe,0,65.4,1584.5,Finance
EMP-1040,2024-02-05 06:27:00,zoom.exe,0,55.7,442.4,Operations
EMP-1088,2024-02-05 05:07:00,code.exe,0,40.0,1680.4,Research & Development
EMP-1003,2024-02-05 04:46:00,zoom.exe,0,11.6,1898.2,Human Resources
EMP-1086,2024-02-05 19:49:00,chrome.exe,0,46.0,3300.8,IT Security
EMP-1075,2024-02-05 02:33:00,slack.exe,0,78.0,1166.2,Legal
EMP-1060,2024-02-05 01:16:00,zoom.exe,0,1.2,1551.1,Operations
EMP-1086,2024-02-05 04:37:00,code.exe,0,28.9,2290.4,IT Security
EMP-1027,2024-02-05 14:33:00,slack.exe,0,18.7,3326.3,Executive
EMP-1010,2024-02-05 07:53:00,slack.exe,0,6.6,2661.3,Operations
EMP-1001,2024-02-05 02:22:00,excel.exe,0,55.3,3655.6,Engineering
EMP-1001,2024-02-05 15:17:00,slack.exe,0,20.1,2972.6,Engineering
EMP-1049,2024-02-05 00:30:00,chrome.exe,0,1.0,823.2,Marketing
EMP-1073,2024-02-05 17:30:00,teams.exe,0,29.5,2824.6,Human Resources
EMP-1028,2024-02-05 08:04:00,code.exe,0,17.7,3092.2,Research & Development
EMP-1044,2024-02-05 23:33:00,excel.exe,0,49.1,3686.7,Sales
EMP-1100,2024-02-05 08:40:00,excel.exe,0,46.6,322.0,Operations
EMP-1011,2024-02-05 02:24:00,code.exe,0,29.2,2827.8,Engineering
EMP-1049,2024-02-05 07:30:00,notepad.exe,0,14.0,2993.4,Marketing
EMP-1087,2024-02-05 04:57:00,slack.exe,0,45.2,4094.9,Executive
EMP-1041,2024-02-05 06:25:00,slack.exe,0,74.8,3780.9,Engineering
EMP-1007,2024-02-05 07:24:00,excel.exe,0,1.4,3475.3,Executive
EMP-1070,2024-02-05 15:03:00,word.exe,0,72.0,3276.9,Operations
EMP-1089,2024-02-05 17:42:00,excel.exe,0,22.0,502.0,Marketing
EMP-1027,2024-02-05 14:02:00,outlook.exe,0,51.6,3567.3,Executive
EMP-1088,2024-02-05 18:08:00,python.exe,0,6.6,3756.9,Research & Development
EMP-1035,2024-02-05 04:00:00,code.exe,0,23.4,2472.3,Legal
EMP-1100,2024-02-05 13:21:00,zoom.exe,0,82.3,1767.2,Operations
EMP-1073,2024-02-05 19:12:00,outlook.exe,0,58.3,2051.9,Human Resources
EMP-1071,2024-02-05 07:52:00,zoom.exe,0,88.1,2627.3,Engineering
EMP-1069,2024-02-05 06:43:00,excel.exe,0,59.5,654.3,Marketing
EMP-1036,2024-02-05 14:58:00,word.exe,0,40.7,3715.5,IT Security
EMP-1031,2024-02-05 17:31:00,word.exe,0,24.6,2371.3,Engineering
EMP-1058,2024-02-05 03:06:00,putty.exe,1,64.3,2214.8,Research & Development
EMP-1004,2024-02-05 22:28:00,teams.exe,0,49.4,3433.3,Sales
EMP-1084,2024-02-05 16:46:00,python.exe,0,88.4,3315.4,Sales
EMP-1072,2024-02-05 06:12:00,code.exe,0,73.8,2909.1,Finance
EMP-1089,2024-02-05 13:43:00,code.exe,0,81.6,2898.6,Marketing
EMP-1052,2024-02-05 04:14:00,teams.exe,0,83.4,3544.0,Finance
EMP-1050,2024-02-05 22:19:00,notepad.exe,0,97.7,1087.2,Operations
EMP-1080,2024-02-05 00:05:00,excel.exe,0,2.3,562.6,Operations
EMP-1092,2024-02-05 15:18:00,excel.exe,0,81.6,2985.0,Finance
EMP-1097,2024-02-05 20:48:00,word.exe,0,41.7,1816.9,Executive
EMP-1099,2024-02-05 09:32:00,python.exe,0,2.3,3920.0,Marketing
EMP-1061,2024-02-05 21:05:00,teams.exe,0,8.2,1873.1,Engineering
EMP-1005,2024-02-05 00:53:00,excel.exe,0,3.8,1302.3,Legal
EMP-1066,2024-02-05 02:22:00,slack.exe,0,0.7,2168.7,IT Security
EMP-1070,2024-02-05 01:42:00,teams.exe,0,7.0,262.1,Operations
EMP-1074,2024-02-05 11:21:00,outlook.exe,0,74.1,3504.5,Sales
EMP-1009,2024-02-05 02:44:00,slack.exe,0,12.9,3937.4,Marketing
EMP-1002,2024-02-05 12:56:00,outlook.exe,0,20.2,1621.1,Finance
EMP-1035,2024-02-05 23:38:00,zoom.exe,0,37.9,294.5,Legal
EMP-1024,2024-02-05 11:57:00,teams.exe,0,81.0,1347.4,Sales
EMP-1013,2024-02-05 22:37:00,code.exe,0,63.5,3765.6,Human Resources
EMP-1076,2024-02-05 15:36:00,code.exe,0,7.8,3477.1,IT Security
EMP-1055,2024-02-05 14:31:00,code.exe,0,61.1,1554.9,Legal
EMP-1068,2024-02-05 23:05:00,nmap.exe,1,98.6,3220.0,Research & Development
EMP-1092,2024-02-05 10:28:00,zoom.exe,0,32.6,1572.1,Finance
EMP-1087,2024-02-05 21:06:00,code.exe,0,49.0,2797.8,Executive
EMP-1097,2024-02-05 07:05:00,excel.exe,0,86.8,886.4,Executive
EMP-1052,2024-02-05 17:03:00,slack.exe,0,7.9,2860.2,Finance
EMP-1008,2024-02-05 09:08:00,chrome.exe,0,48.8,3731.9,Research & Development
EMP-1031,2024-02-05 19:04:00,notepad.exe,0,23.9,3018.4,Engineering
EMP-1005,2024-02-05 22:11:00,excel.exe,0,23.5,1360.1,Legal
EMP-1049,2024-02-05 01:21:00,slack.exe,0,23.9,3939.9,Marketing
EMP-1026,2024-02-05 05:29:00,chrome.exe,0,79.8,3819.3,IT Security
EMP-1097,2024-02-05 02:10:00,chrome.exe,0,34.0,3160.4,Executive
EMP-1092,2024-02-05 14:43:00,notepad.exe,0,87.6,1297.5,Finance
EMP-1087,2024-02-05 08:52:00,zoom.exe,0,93.8,3557.8,Executive
EMP-1094,2024-02-05 11:58:00,notepad.exe,0,80.0,2060.6,Sales
EMP-1028,2024-02-05 13:56:00,code.exe,0,84.6,3996.3,Research & Development
EMP-1068,2024-02-05 07:38:00,chrome.exe,0,32.1,2719.7,Research & Development
EMP-1084,2024-02-05 08:48:00,slack.exe,0,1.9,2434.2,Sales
EMP-1063,2024-02-05 15:06:00,word.exe,0,50.6,2875.3,Human Resources
EMP-1100,2024-02-05 12:47:00,notepad.exe,0,23.7,2341.0,Operations
EMP-1094,2024-02-05 18:25:00,python.exe,0,23.5,295.8,Sales
EMP-1089,2024-02-05 22:57:00,chrome.exe,0,23.1,2621.1,Marketing
EMP-1045,2024-02-05 00:53:00,code.exe,0,91.1,1728.4,Legal
EMP-1020,2024-02-05 03:33:00,chrome.exe,0,72.8,2867.9,Operations
EMP-1037,2024-02-05 19:51:00,python.exe,0,48.6,429.9,Executive
EMP-1060,2024-02-05 18:31:00,code.exe,0,4.4,24.5,Operations
EMP-1094,2024-02-05 12:55:00,word.exe,0,77.7,3016.3,Sales
EMP-1035,2024-02-05 17:23:00,excel.exe,0,21.8,1666.9,Legal
EMP-1043,2024-02-05 14:21:00,word.exe,0,97.5,3256.5,Human Resources
EMP-1093,2024-02-05 23:28:00,zoom.exe,0,38.4,42.2,Human Resources
EMP-1062,2024-02-05 02:58:00,notepad.exe,0,8.8,1036.8,Finance
EMP-1037,2024-02-05 12:48:00,notepad.exe,0,86.0,945.2,Executive
EMP-1085,2024-02-05 20:54:00,python.exe,0,52.7,1456.2,Legal
EMP-1094,2024-02-05 08:34:00,code.exe,0,7.3,2681.6,Sales
EMP-1016,2024-02-05 16:48:00,anydesk.exe,1,96.1,301.9,IT Security
EMP-1023,2024-02-05 23:16:00,chrome.exe,0,7.7,2637.4,Human Resources
EMP-1070,2024-02-05 08:04:00,slack.exe,0,5.2,1221.4,Operations
EMP-1028,2024-02-05 02:34:00,code.exe,0,84.1,2259.0,Research & Development
EMP-1029,2024-02-05 18:28:00,chrome.exe,0,45.9,2228.3,Marketing
EMP-1077,2024-02-05 12:50:00,outlook.exe,0,73.6,646.8,Executive
EMP-1039,2024-02-05 13:34:00,notepad.exe,0,90.2,3720.9,Marketing
EMP-1006,2024-02-05 01:20:00,python.exe,0,47.5,2249.9,IT Security
EMP-1052,2024-02-05 09:13:00,notepad.exe,0,58.6,750.6,Finance
EMP-1042,2024-02-05 07:28:00,excel.exe,0,4.3,2249.7,Finance
EMP-1067,2024-02-05 02:22:00,outlook.exe,0,60.5,2400.2,Executive
EMP-1046,2024-02-05 16:58:00,code.exe,0,79.0,1510.0,IT Security
EMP-1032,2024-02-05 03:00:00,excel.exe,0,81.0,103.0,Finance
EMP-1012,2024-02-05 11:29:00,notepad.exe,0,32.4,3829.3,Finance
EMP-1070,2024-02-05 18:13:00,python.exe,0,57.8,2446.6,Operations
EMP-1038,2024-02-05 23:23:00,teams.exe,0,90.5,1163.9,Research & Development
EMP-1020,2024-02-05 09:02:00,outlook.exe,0,85.8,2179.1,Operations
EMP-1056,2024-02-05 06:44:00,slack.exe,0,91.7,761.6,IT Security
EMP-1054,2024-02-05 09:57:00,excel.exe,0,13.2,256.2,Sales
EMP-1088,2024-02-05 18:41:00,excel.exe,0,0.7,59.4,Research & Development
EMP-1003,2024-02-05 20:20:00,word.exe,0,79.6,3121.7,Human Resources
EMP-1012,2024-02-05 13:47:00,slack.exe,0,28.8,4010.1,Finance
EMP-1056,2024-02-05 16:21:00,word.exe,0,93.2,2154.4,IT Security
EMP-1074,2024-02-05 06:40:00,word.exe,0,28.8,2681.5,Sales
EMP-1087,2024-02-05 11:25:00,chrome.exe,0,87.7,2846.6,Executive
EMP-1049,2024-02-05 09:50:00,outlook.exe,0,69.5,2619.8,Marketing
EMP-1002,2024-02-05 23:33:00,zoom.exe,0,45.2,675.5,Finance
EMP-1040,2024-02-05 12:28:00,zoom.exe,0,47.3,636.7,Operations
EMP-1096,2024-02-05 10:46:00,zoom.exe,0,60.2,2473.0,IT Security
EMP-1005,2024-02-05 21:52:00,excel.exe,0,49.9,3118.3,Legal
EMP-1054,2024-02-05 11:22:00,teams.exe,0,96.1,1995.6,Sales
EMP-1074,2024-02-05 03:20:00,outlook.exe,0,34.4,1730.4,Sales
EMP-1097,2024-02-05 20:05:00,chrome.exe,0,55.4,1221.6,Executive
EMP-1009,2024-02-05 17:48:00,code.exe,0,90.0,1325.7,Marketing
EMP-1046,2024-02-05 12:37:00,teamviewer.exe,1,10.1,1500.3,IT Security
EMP-1058,2024-02-05 01:08:00,wireshark.exe,1,16.7,3105.6,Research & Development
EMP-1039,2024-02-05 16:51:00,outlook.exe,0,70.2,533.5,Marketing
EMP-1002,2024-02-05 14:03:00,teams.exe,0,44.5,906.8,Finance
EMP-1041,2024-02-05 17:54:00,word.exe,0,2.8,1076.2,Engineering
EMP-1075,2024-02-05 15:28:00,code.exe,0,52.5,796.7,Legal
EMP-1046,2024-02-05 00:56:00,chrome.exe,0,45.3,2794.0,IT Security
EMP-1002,2024-02-05 06:00:00,notepad.exe,0,7.5,1277.1,Finance
EMP-1071,2024-02-05 08:45:00,zoom.exe,0,50.7,2407.0,Engineering
EMP-1095,2024-02-05 14:28:00,notepad.exe,0,4.6,2609.8,Legal
EMP-1052,2024-02-05 16:14:00,code.exe,0,23.8,209.3,Finance
EMP-1053,2024-02-05 17:52:00,putty.exe,1,98.5,3039.9,Human Resources
EMP-1035,2024-02-05 15:30:00,python.exe,0,34.6,3153.7,Legal
EMP-1050,2024-02-05 13:18:00,word.exe,0,85.1,3074.3,Operations
EMP-1016,2024-02-05 16:08:00,outlook.exe,0,19.9,3915.2,IT Security
EMP-1090,2024-02-05 20:49:00,outlook.exe,0,48.1,614.3,Operations
EMP-1074,2024-02-05 22:40:00,word.exe,0,8.7,83.9,Sales
EMP-1061,2024-02-05 16:05:00,code.exe,0,74.8,653.4,Engineering
EMP-1097,2024-02-05 07:56:00,code.exe,0,76.9,2261.7,Executive
EMP-1070,2024-02-05 22:57:00,code.exe,0,39.4,1922.1,Operations
EMP-1069,2024-02-05 08:34:00,chrome.exe,0,18.4,2858.3,Marketing
EMP-1019,2024-02-05 08:51:00,chrome.exe,0,16.4,3300.6,Marketing
EMP-1078,2024-02-05 10:27:00,excel.exe,0,66.7,769.8,Research & Development
EMP-1076,2024-02-05 17:09:00,nmap.exe,1,40.2,3751.4,IT Security
EMP-1018,2024-02-05 07:49:00,word.exe,0,26.9,886.7,Research & Development
EMP-1089,2024-02-05 00:34:00,slack.exe,0,6.8,2019.3,Marketing
EMP-1050,2024-02-05 01:16:00,python.exe,0,21.2,1822.6,Operations
EMP-1083,2024-02-05 01:15:00,zoom.exe,0,31.4,1401.1,Human Resources
EMP-1001,2024-02-05 02:41:00,teams.exe,0,80.2,2399.0,Engineering
EMP-1055,2024-02-05 00:51:00,word.exe,0,14.7,66.8,Legal
EMP-1012,2024-02-05 18:04:00,word.exe,0,73.0,1042.3,Finance
EMP-1007,2024-02-05 22:56:00,word.exe,0,25.4,3749.2,Executive
EMP-1009,2024-02-05 15:11:00,zoom.exe,0,80.5,1507.4,Marketing
EMP-1091,2024-02-05 12:23:00,python.exe,0,73.4,3996.3,Engineering
EMP-1026,2024-02-05 08:58:00,notepad.exe,0,28.2,609.6,IT Security
EMP-1018,2024-02-05 05:50:00,python.exe,0,34.6,2324.5,Research & Development
EMP-1020,2024-02-05 15:26:00,code.exe,0,42.6,1230.6,Operations
EMP-1063,2024-02-05 16:14:00,python.exe,0,55.6,1922.4,Human Resources
EMP-1098,2024-02-05 05:18:00,notepad.exe,0,74.0,1372.4,Research & Development
EMP-1089,2024-02-05 22:21:00,word.exe,0,40.8,490.9,Marketing
EMP-1088,2024-02-05 06:40:00,notepad.exe,0,79.9,1524.7,Research & Development
EMP-1030,2024-02-05 01:18:00,excel.exe,0,58.8,1750.5,Operations
EMP-1020,2024-02-05 01:04:00,code.exe,0,91.6,1571.8,Operations
EMP-1003,2024-02-05 01:23:00,word.exe,0,86.7,367.6,Human Resources
EMP-1038,2024-02-05 04:20:00,slack.exe,0,35.5,3482.1,Research & Development
EMP-1094,2024-02-05 08:11:00,tor.exe,1,75.2,2184.7,Sales
EMP-1090,2024-02-05 07:41:00,zoom.exe,0,3.7,2149.6,Operations
EMP-1006,2024-02-05 19:26:00,teams.exe,0,10.4,3835.0,IT Security
EMP-1005,2024-02-05 01:39:00,excel.exe,0,74.2,3767.6,Legal
EMP-1003,2024-02-05 16:54:00,zoom.exe,0,53.3,1884.8,Human Resources
EMP-1031,2024-02-05 01:15:00,slack.exe,0,16.2,976.1,Engineering
EMP-1052,2024-02-05 17:29:00,python.exe,0,18.2,3024.8,Finance
EMP-1028,2024-02-05 19:49:00,outlook.exe,0,66.3,2978.9,Research & Development
