user,connect_time,disconnect_time,duration_hrs,vpn_ip,geo_location,bytes_uploaded,bytes_downloaded,department
EMP-1056,2024-02-23 05:31:00,2024-02-23 10:45:31.980666,5.24,172.16.160.53,Remote,487745718,1730397596,IT Security
EMP-1043,2024-02-23 11:44:00,2024-02-23 22:13:55.882388,10.5,172.16.120.96,NewYork,57589264,707433744,Human Resources
EMP-1045,2024-02-23 22:20:00,2024-02-23 22:53:01.930831,0.55,172.16.187.118,Berlin,343835782,1319952162,Legal
EMP-1088,2024-02-23 11:53:00,2024-02-23 20:32:51.225220,8.66,172.16.56.152,Remote,377530250,1983153018,Research & Development
EMP-1003,2024-02-23 19:31:00,2024-02-24 05:20:24.405022,9.82,172.16.42.58,Berlin,308058466,947380801,Human Resources
EMP-1030,2024-02-23 19:13:00,2024-02-24 01:54:55.417357,6.7,172.16.168.243,SanFrancisco,399306625,1345197439,Operations
EMP-1062,2024-02-23 00:08:00,2024-02-23 10:37:23.919745,10.49,172.16.20.26,London,206024377,1160910601,Finance
EMP-1020,2024-02-23 20:05:00,2024-02-24 01:46:22.267770,5.69,172.16.111.149,Bangalore,333172745,525537748,Operations
EMP-1071,2024-02-23 15:23:00,2024-02-23 23:11:45.424929,7.81,172.16.79.190,Berlin,190446785,106394453,Engineering
EMP-1044,2024-02-23 21:06:00,2024-02-24 07:49:38.746479,10.73,172.16.202.215,London,80453227,676545122,Sales
EMP-1086,2024-02-23 06:11:00,2024-02-23 13:05:50.101027,6.91,172.16.18.38,Shanghai,260295006,1424064301,IT Security
EMP-1064,2024-02-23 04:14:00,2024-02-23 06:56:28.021485,2.71,172.16.122.240,Remote,128321861,291798605,Sales
EMP-1065,2024-02-23 05:36:00,2024-02-23 17:24:32.739253,11.81,172.16.227.135,Remote,296521666,1103060087,Legal
EMP-1073,2024-02-23 00:52:00,2024-02-23 01:46:37.564227,0.91,172.16.117.64,Shanghai,78261593,1512783081,Human Resources
EMP-1099,2024-02-23 14:10:00,2024-02-24 00:43:30.809679,10.56,172.16.138.30,London,468592894,1673429986,Marketing
EMP-1088,2024-02-23 06:30:00,2024-02-23 15:00:59.880213,8.52,172.16.100.14,Remote,9919943,341606447,Research & Development
EMP-1042,2024-02-23 08:32:00,2024-02-23 20:03:12.376743,11.52,172.16.82.150,Bangalore,92073876,257552056,Finance
EMP-1060,2024-02-23 12:39:00,2024-02-23 22:27:44.686116,9.81,172.16.17.41,Berlin,487827479,1128883163,Operations
EMP-1095,2024-02-23 14:08:00,2024-02-23 21:59:39.804204,7.86,172.16.169.91,SanFrancisco,284261112,1569041232,Legal
EMP-1013,2024-02-23 21:28:00,2024-02-24 01:56:18.789869,4.47,172.16.180.129,SanFrancisco,118295733,494309937,Human Resources
EMP-1020,2024-02-23 00:24:00,2024-02-23 09:58:30.125746,9.58,172.16.41.87,Bangalore,132397236,1304074055,Operations
EMP-1077,2024-02-23 02:34:00,2024-02-23 12:24:34.436418,9.84,172.16.53.103,London,273241032,288646646,Executive
EMP-1071,2024-02-23 03:47:00,2024-02-23 05:25:59.382186,1.65,172.16.91.244,Berlin,368212832,377995384,Engineering
EMP-1021,2024-02-23 21:54:00,2024-02-23 23:58:40.239449,2.08,172.16.69.13,Bangalore,392288266,1811071130,Engineering
EMP-1081,2024-02-23 06:18:00,2024-02-23 08:25:12.223869,2.12,172.16.90.188,Berlin,339374690,1244957234,Engineering
EMP-1097,2024-02-23 03:47:00,2024-02-23 05:16:02.439965,1.48,172.16.121.221,NewYork,351563670,443980455,Executive
EMP-1074,2024-02-23 06:35:00,2024-02-23 14:30:31.987805,7.93,172.16.245.86,London,306144147,565758858,Sales
EMP-1005,2024-02-23 08:55:00,2024-02-23 15:07:43.199297,6.21,172.16.32.116,Remote,482856308,891400950,Legal
EMP-1037,2024-02-23 20:48:00,2024-02-23 23:50:08.301981,3.04,172.16.24.69,SanFrancisco,180374420,1774053825,Executive
EMP-1053,2024-02-23 20:20:00,2024-02-24 00:52:29.158839,4.54,172.16.234.132,Bangalore,195636817,1714100069,Human Resources
EMP-1016,2024-02-23 22:04:00,2024-02-24 06:39:40.004225,8.59,172.16.242.133,SanFrancisco,31463926,1510841166,IT Security
EMP-1029,2024-02-23 23:41:00,2024-02-24 01:00:05.518717,1.32,172.16.96.111,Berlin,473411122,343045984,Marketing
EMP-1016,2024-02-24 01:27:00,2024-02-24 09:56:24.477451,8.49,172.16.96.171,SanFrancisco,311391108,511831285,IT Security
EMP-1009,2024-02-24 01:22:00,2024-02-24 10:17:27.029296,8.92,172.16.129.227,SanFrancisco,205194491,1579482720,Marketing
EMP-1042,2024-02-24 05:00:00,2024-02-24 08:07:53.748419,3.13,172.16.222.42,Bangalore,266668093,313606262,Finance
EMP-1039,2024-02-24 20:19:00,2024-02-25 04:09:13.115455,7.84,172.16.84.127,Bangalore,63137079,240491074,Marketing
EMP-1092,2024-02-24 03:50:00,2024-02-24 12:16:54.152151,8.45,172.16.182.236,London,485022502,278813683,Finance
EMP-1083,2024-02-24 03:12:00,2024-02-24 11:06:30.488285,7.91,172.16.248.89,Berlin,385647680,1164878792,Human Resources
EMP-1001,2024-02-24 12:11:00,2024-02-24 17:00:50.829729,4.83,172.16.229.228,London,241228753,1604525541,Engineering
EMP-1013,2024-02-24 02:41:00,2024-02-24 12:56:13.674672,10.25,172.16.88.157,SanFrancisco,389811060,1559091428,Human Resources
EMP-1035,2024-02-24 03:30:00,2024-02-24 05:46:21.852717,2.27,172.16.67.70,Remote,151869555,959811831,Legal
EMP-1072,2024-02-24 22:54:00,2024-02-25 06:24:07.593686,7.5,172.16.88.150,London,479898661,1576952970,Finance
EMP-1060,2024-02-24 11:02:00,2024-02-24 14:15:34.241411,3.23,172.16.247.88,Berlin,398630949,39508812,Operations
EMP-1049,2024-02-24 17:38:00,2024-02-24 19:15:28.719699,1.62,172.16.104.99,London,2835111,418795460,Marketing
EMP-1095,2024-02-24 20:50:00,2024-02-24 22:30:16.590770,1.67,172.16.50.56,SanFrancisco,133192745,590481375,Legal
EMP-1086,2024-02-24 22:28:00,2024-02-25 05:37:36.494168,7.16,172.16.8.91,London,287437787,888430080,IT Security
EMP-1055,2024-02-24 03:06:00,2024-02-24 07:34:53.711224,4.48,172.16.125.8,SanFrancisco,54743316,395650947,Legal
EMP-1029,2024-02-24 10:10:00,2024-02-24 14:17:23.694893,4.12,172.16.130.220,Berlin,87127596,1079272442,Marketing
EMP-1039,2024-02-24 09:00:00,2024-02-24 13:24:37.938939,4.41,172.16.179.243,Bangalore,361085677,1562562492,Marketing
EMP-1059,2024-02-24 11:00:00,2024-02-24 16:26:26.637970,5.44,172.16.105.99,Bangalore,166682172,170211363,Marketing
EMP-1085,2024-02-24 09:08:00,2024-02-24 15:53:24.748729,6.76,172.16.100.41,Bangalore,319072640,1021221130,Legal
EMP-1053,2024-02-24 16:52:00,2024-02-24 22:55:17.284463,6.05,172.16.72.135,Bangalore,95664568,1764000066,Human Resources
EMP-1007,2024-02-24 03:06:00,2024-02-24 04:37:14.124004,1.52,172.16.41.70,SanFrancisco,118238126,1490832722,Executive
EMP-1032,2024-02-24 14:58:00,2024-02-24 23:27:07.713867,8.49,172.16.51.8,SanFrancisco,417910107,1425611950,Finance
EMP-1095,2024-02-24 12:20:00,2024-02-24 15:34:22.825855,3.24,172.16.161.201,SanFrancisco,158483886,1921402341,Legal
EMP-1026,2024-02-24 01:43:00,2024-02-24 08:06:05.329412,6.38,172.16.174.157,Remote,271000460,795956813,IT Security
EMP-1035,2024-02-24 00:00:00,2024-02-24 01:22:32.725404,1.38,172.16.71.52,Remote,176165667,1086356661,Legal
EMP-1049,2024-02-24 11:25:00,2024-02-24 18:47:53.235185,7.38,172.16.178.21,London,54095012,1045408332,Marketing
EMP-1078,2024-02-24 15:03:00,2024-02-25 01:07:29.667653,10.07,172.16.230.53,London,389864584,41971392,Research & Development
EMP-1098,2024-02-24 00:19:00,2024-02-24 11:31:19.653569,11.21,172.16.39.160,Bangalore,133544324,678732331,Research & Development
EMP-1038,2024-02-24 22:15:00,2024-02-25 05:57:02.855695,7.7,172.16.251.189,Remote,61304783,564482061,Research & Development
EMP-1004,2024-02-24 10:57:00,2024-02-24 15:25:04.324727,4.47,172.16.97.245,Remote,368243577,801126558,Sales
EMP-1080,2024-02-24 06:18:00,2024-02-24 08:43:18.731139,2.42,172.16.36.196,Moscow,260070709,267083234,Operations
EMP-1058,2024-02-24 08:38:00,2024-02-24 10:36:39.802183,1.98,172.16.116.58,London,350020393,988308644,Research & Development
EMP-1028,2024-02-24 09:41:00,2024-02-24 20:52:11.586321,11.19,172.16.236.242,NewYork,222962882,1380567611,Research & Development
EMP-1005,2024-02-24 21:17:00,2024-02-25 00:48:59.671979,3.53,172.16.51.229,Remote,436102188,887324071,Legal
EMP-1083,2024-02-24 22:56:00,2024-02-25 08:04:20.426484,9.14,172.16.193.153,Berlin,126676875,7443535,Human Resources
EMP-1071,2024-02-24 00:30:00,2024-02-24 09:11:36.806186,8.69,172.16.58.156,Berlin,249457255,67412879,Engineering
EMP-1011,2024-02-24 23:28:00,2024-02-25 10:58:40.762396,11.51,172.16.238.166,Remote,427217779,179719321,Engineering
EMP-1064,2024-02-24 08:33:00,2024-02-24 14:30:51.828241,5.96,172.16.155.100,Remote,332109839,1154538345,Sales
EMP-1068,2024-02-24 19:05:00,2024-02-25 01:47:42.489314,6.71,172.16.204.154,NewYork,134282059,1384181524,Research & Development
EMP-1043,2024-02-24 11:33:00,2024-02-24 18:54:22.929858,7.36,172.16.236.114,NewYork,171404010,388022384,Human Resources
EMP-1069,2024-02-24 05:02:00,2024-02-24 14:44:54.665435,9.72,172.16.217.123,SanFrancisco,352632525,142773323,Marketing
EMP-1079,2024-02-24 05:30:00,2024-02-24 17:06:25.778073,11.61,172.16.23.236,Remote,150890611,1990123367,Marketing
EMP-1005,2024-02-24 21:17:00,2024-02-25 07:46:06.951527,10.49,172.16.90.100,Remote,61397199,1269918518,Legal
EMP-1078,2024-02-24 18:56:00,2024-02-24 19:37:05.826589,0.68,172.16.250.206,London,16846657,188130690,Research & Development
EMP-1094,2024-02-24 22:30:00,2024-02-25 09:15:48.220845,10.76,172.16.181.31,Berlin,223400177,1070862239,Sales
EMP-1064,2024-02-24 21:22:00,2024-02-25 04:14:57.032900,6.88,172.16.183.197,Remote,56848564,888039970,Sales
EMP-1023,2024-02-24 13:12:00,2024-02-24 22:50:26.845566,9.64,172.16.128.206,SanFrancisco,135779422,519141361,Human Resources
EMP-1071,2024-02-24 15:34:00,2024-02-24 20:15:03.689997,4.68,172.16.151.55,Berlin,68451314,955156717,Engineering
EMP-1044,2024-02-24 00:04:00,2024-02-24 09:54:55.687219,9.85,172.16.61.28,London,168106821,1118943910,Sales
EMP-1065,2024-02-24 13:26:00,2024-02-24 22:04:05.032941,8.63,172.16.11.120,Remote,132100532,1532692985,Legal
EMP-1044,2024-02-24 19:06:00,2024-02-25 03:29:56.247862,8.4,172.16.204.54,London,333149634,1530256966,Sales
EMP-1003,2024-02-24 22:35:00,2024-02-25 08:21:16.347260,9.77,172.16.122.82,Unknown,152404096,738822968,Human Resources
EMP-1050,2024-02-24 10:17:00,2024-02-24 13:24:41.187686,3.13,172.16.48.158,Bangalore,186229670,1115021044,Operations
EMP-1032,2024-02-24 17:37:00,2024-02-24 22:36:15.929889,4.99,172.16.191.118,SanFrancisco,121306787,920315321,Finance
EMP-1074,2024-02-24 02:00:00,2024-02-24 11:52:13.748959,9.87,172.16.16.219,London,242809028,1524865079,Sales
EMP-1044,2024-02-24 03:23:00,2024-02-24 13:46:13.624139,10.39,172.16.188.130,London,485707645,65618614,Sales
EMP-1058,2024-02-24 16:05:00,2024-02-24 20:03:11.945111,3.97,172.16.122.206,London,83967560,1405152894,Research & Development
EMP-1017,2024-02-25 18:59:00,2024-02-26 05:39:45.220635,10.68,172.16.60.227,Bangalore,7313557,778759564,Executive
EMP-1018,2024-02-25 23:56:00,2024-02-26 02:42:55.324644,2.78,172.16.61.213,SanFrancisco,222243214,912268787,Research & Development
EMP-1076,2024-02-25 01:44:00,2024-02-25 05:02:27.036709,3.31,172.16.163.196,Remote,176648577,558054880,IT Security
EMP-1081,2024-02-25 02:41:00,2024-02-25 14:39:11.000843,11.97,172.16.144.186,Berlin,355599143,1930456117,Engineering
EMP-1037,2024-02-25 04:11:00,2024-02-25 05:05:17.708393,0.9,172.16.121.85,SanFrancisco,477970541,1082231701,Executive
EMP-1072,2024-02-25 07:26:00,2024-02-25 13:05:21.853773,5.66,172.16.33.138,London,347517888,843323073,Finance
EMP-1002,2024-02-25 12:49:00,2024-02-25 21:12:17.949938,8.39,172.16.166.148,NewYork,387614659,6759946,Finance
EMP-1098,2024-02-25 04:53:00,2024-02-25 13:24:42.008116,8.53,172.16.13.8,Bangalore,96559850,163703240,Research & Development
EMP-1053,2024-02-25 04:45:00,2024-02-25 13:28:10.308202,8.72,172.16.100.233,Bangalore,476806600,1497256087,Human Resources
EMP-1046,2024-02-25 20:03:00,2024-02-26 06:18:41.897697,10.26,172.16.132.30,Bangalore,373653108,1083799828,IT Security
EMP-1012,2024-02-25 21:44:00,2024-02-26 07:42:48.900683,9.98,172.16.194.131,NewYork,209302402,399268010,Finance
EMP-1016,2024-02-25 15:09:00,2024-02-26 01:54:13.157664,10.75,172.16.97.179,Unknown,454440442,1746728012,IT Security
EMP-1076,2024-02-25 07:20:00,2024-02-25 15:30:34.801187,8.18,172.16.8.128,Remote,43365454,1417645120,IT Security
EMP-1004,2024-02-25 00:39:00,2024-02-25 02:48:56.496917,2.17,172.16.22.201,Remote,317925032,369904474,Sales
EMP-1083,2024-02-25 19:06:00,2024-02-26 06:09:31.463575,11.06,172.16.93.197,Moscow,233662982,243079086,Human Resources
EMP-1035,2024-02-25 15:21:00,2024-02-25 21:41:29.427115,6.34,172.16.115.9,Remote,395447435,1803819146,Legal
EMP-1066,2024-02-25 20:31:00,2024-02-26 04:19:34.985567,7.81,172.16.204.223,Bangalore,270536070,564939209,IT Security
EMP-1023,2024-02-25 05:25:00,2024-02-25 15:00:06.447555,9.59,172.16.138.248,SanFrancisco,80384631,1698206315,Human Resources
EMP-1064,2024-02-25 02:44:00,2024-02-25 12:33:53.983065,9.83,172.16.25.24,Remote,383702841,67403975,Sales
EMP-1024,2024-02-25 19:56:00,2024-02-26 03:14:24.153418,7.31,172.16.254.22,NewYork,240891298,1233874471,Sales
EMP-1026,2024-02-25 13:14:00,2024-02-25 14:05:11.531779,0.85,172.16.196.78,Remote,8467095,21086239,IT Security
EMP-1092,2024-02-25 10:49:00,2024-02-25 12:56:38.605403,2.13,172.16.63.149,London,213760188,1667096695,Finance
EMP-1093,2024-02-25 04:22:00,2024-02-25 09:47:07.489379,5.42,172.16.13.237,London,485916179,970805090,Human Resources
EMP-1024,2024-02-25 06:17:00,2024-02-25 10:27:53.182458,4.18,172.16.110.179,NewYork,73719246,1743627437,Sales
EMP-1016,2024-02-25 14:42:00,2024-02-25 23:14:38.484534,8.54,172.16.140.27,SanFrancisco,113239710,1365202931,IT Security
EMP-1093,2024-02-25 19:40:00,2024-02-25 20:13:30.792622,0.56,172.16.184.70,London,74018924,1609141480,Human Resources
EMP-1063,2024-02-25 12:53:00,2024-02-25 20:15:14.218215,7.37,172.16.119.119,Remote,182610524,132984854,Human Resources
EMP-1058,2024-02-25 18:36:00,2024-02-25 20:57:28.890352,2.36,172.16.39.187,London,139319921,1534709708,Research & Development
EMP-1008,2024-02-25 02:50:00,2024-02-25 09:11:26.495257,6.36,172.16.112.18,Bangalore,124255256,930390184,Research & Development
EMP-1039,2024-02-25 00:07:00,2024-02-25 05:55:29.840808,5.81,172.16.69.17,Bangalore,119008344,617055844,Marketing
EMP-1075,2024-02-25 09:06:00,2024-02-25 18:32:25.647209,9.44,172.16.194.33,Bangalore,267588796,1092228843,Legal
EMP-1052,2024-02-25 08:13:00,2024-02-25 19:35:29.764475,11.37,172.16.143.30,NewYork,209190823,214389056,Finance
EMP-1030,2024-02-25 01:29:00,2024-02-25 11:49:52.211135,10.35,172.16.108.157,SanFrancisco,419650108,158599291,Operations
EMP-1062,2024-02-25 23:32:00,2024-02-26 06:04:46.634887,6.55,172.16.56.71,London,34021010,1464675191,Finance
EMP-1035,2024-02-25 21:18:00,2024-02-25 23:15:13.198273,1.95,172.16.215.162,Remote,137983935,1154484466,Legal
EMP-1097,2024-02-25 11:52:00,2024-02-25 18:45:58.405807,6.9,172.16.198.112,Moscow,340890575,3853206,Executive
EMP-1005,2024-02-25 16:38:00,2024-02-25 19:29:28.941557,2.86,172.16.62.168,Remote,268386318,1557314015,Legal
EMP-1096,2024-02-25 07:23:00,2024-02-25 17:49:38.240046,10.44,172.16.75.119,Remote,75870045,278274746,IT Security
EMP-1019,2024-02-25 15:01:00,2024-02-26 01:19:29.820841,10.31,172.16.90.29,NewYork,226185202,1680183256,Marketing
EMP-1009,2024-02-25 19:00:00,2024-02-25 21:44:38.394224,2.74,172.16.72.239,SanFrancisco,214290348,919621219,Marketing
EMP-1059,2024-02-26 07:58:00,2024-02-26 11:05:47.837769,3.13,172.16.30.197,Bangalore,158937962,800077840,Marketing
EMP-1035,2024-02-26 11:40:00,2024-02-26 16:28:33.342547,4.81,172.16.254.185,Remote,110848592,1103063536,Legal
EMP-1058,2024-02-26 11:01:00,2024-02-26 16:35:41.342931,5.58,172.16.173.142,London,169201190,496778581,Research & Development
EMP-1022,2024-02-26 11:47:00,2024-02-26 18:41:38.024150,6.91,172.16.252.139,Shanghai,404518300,1987867813,Finance
EMP-1037,2024-02-26 22:47:00,2024-02-27 00:38:36.117225,1.86,172.16.252.248,SanFrancisco,192014749,289764021,Executive
EMP-1028,2024-02-26 02:27:00,2024-02-26 06:26:37.744822,3.99,172.16.225.86,NewYork,159009840,1622693305,Research & Development
EMP-1055,2024-02-26 05:58:00,2024-02-26 12:26:42.275676,6.48,172.16.117.109,SanFrancisco,48112585,1846440056,Legal
EMP-1067,2024-02-26 01:15:00,2024-02-26 04:15:26.030599,3.01,172.16.106.230,Remote,146346047,1778007425,Executive
EMP-1077,2024-02-26 19:28:00,2024-02-26 21:07:53.726967,1.66,172.16.208.220,London,124674432,779066446,Executive
EMP-1033,2024-02-26 14:00:00,2024-02-26 18:08:24.317466,4.14,172.16.146.37,Remote,93765082,114874302,Human Resources
EMP-1087,2024-02-26 14:23:00,2024-02-26 16:11:38.428043,1.81,172.16.178.222,SanFrancisco,331925708,1772168162,Executive
EMP-1021,2024-02-26 11:14:00,2024-02-26 11:48:07.736953,0.57,172.16.237.214,Bangalore,147588930,849305753,Engineering
EMP-1082,2024-02-26 18:17:00,2024-02-26 22:53:06.764789,4.6,172.16.245.15,Bangalore,205057869,784009618,Finance
EMP-1097,2024-02-26 08:29:00,2024-02-26 09:13:52.350295,0.75,172.16.74.117,NewYork,225527253,164743476,Executive
EMP-1085,2024-02-26 13:41:00,2024-02-26 19:28:15.527306,5.79,172.16.149.51,Bangalore,394396544,356472527,Legal
EMP-1074,2024-02-26 12:11:00,2024-02-26 16:57:10.405915,4.77,172.16.108.27,London,147102131,1701884868,Sales
EMP-1031,2024-02-26 13:23:00,2024-02-26 23:52:12.628023,10.49,172.16.63.139,NewYork,161834971,241495299,Engineering
EMP-1019,2024-02-26 02:32:00,2024-02-26 03:15:03.222474,0.72,172.16.118.216,NewYork,499969633,860195600,Marketing
EMP-1075,2024-02-26 11:55:00,2024-02-26 13:33:37.723351,1.64,172.16.42.177,Bangalore,34064099,512994323,Legal
EMP-1086,2024-02-26 09:21:00,2024-02-26 10:06:17.089532,0.75,172.16.31.139,London,321275035,255688884,IT Security
EMP-1059,2024-02-26 01:24:00,2024-02-26 05:12:17.505933,3.8,172.16.85.185,Bangalore,226304153,656381308,Marketing
EMP-1072,2024-02-26 09:57:00,2024-02-26 17:27:51.295344,7.51,172.16.226.178,London,178017083,563689692,Finance
EMP-1091,2024-02-26 16:05:00,2024-02-27 01:30:22.195244,9.42,172.16.167.30,Remote,128849976,356453949,Engineering
EMP-1073,2024-02-26 19:44:00,2024-02-26 22:14:30.470268,2.51,172.16.165.19,SanFrancisco,277819924,183017860,Human Resources
EMP-1079,2024-02-26 04:53:00,2024-02-26 13:05:14.707260,8.2,172.16.156.36,Remote,165552811,15342679,Marketing
EMP-1016,2024-02-26 12:57:00,2024-02-26 19:08:07.403195,6.19,172.16.77.106,SanFrancisco,238802400,1315494611,IT Security
EMP-1022,2024-02-26 05:28:00,2024-02-26 15:01:44.357883,9.56,172.16.0.189,NewYork,313000264,1782459907,Finance
EMP-1044,2024-02-26 02:28:00,2024-02-26 06:10:18.538474,3.71,172.16.205.89,London,145371397,321354705,Sales
EMP-1070,2024-02-26 03:44:00,2024-02-26 05:39:24.103019,1.92,172.16.149.61,London,333492861,935688330,Operations
EMP-1016,2024-02-26 07:02:00,2024-02-26 15:18:43.734235,8.28,172.16.71.27,SanFrancisco,403597014,1779931490,IT Security
EMP-1063,2024-02-26 06:07:00,2024-02-26 16:50:31.270337,10.73,172.16.104.14,Remote,52562138,1308054154,Human Resources
EMP-1011,2024-02-26 22:22:00,2024-02-27 01:14:25.638536,2.87,172.16.81.74,Remote,228492216,136151043,Engineering
EMP-1060,2024-02-26 09:32:00,2024-02-26 14:54:41.069888,5.38,172.16.52.214,Berlin,74165122,1084084707,Operations
EMP-1086,2024-02-27 14:10:00,2024-02-27 20:54:42.565678,6.75,172.16.7.67,Unknown,135252650,598579547,IT Security
EMP-1062,2024-02-27 15:53:00,2024-02-28 00:42:45.946471,8.83,172.16.48.72,London,122185799,1519821520,Finance
EMP-1005,2024-02-27 17:24:00,2024-02-27 19:32:31.575904,2.14,172.16.142.198,Remote,143361257,976417934,Legal
EMP-1085,2024-02-27 19:00:00,2024-02-28 02:32:25.589905,7.54,172.16.16.80,Bangalore,102309008,16032050,Legal
EMP-1034,2024-02-27 04:57:00,2024-02-27 11:33:29.352218,6.61,172.16.211.12,SanFrancisco,296328551,1052281065,Sales
EMP-1085,2024-02-27 04:13:00,2024-02-27 13:49:04.138915,9.6,172.16.110.59,Bangalore,144267113,891914573,Legal
EMP-1053,2024-02-27 21:02:00,2024-02-28 01:05:09.158134,4.05,172.16.28.45,Bangalore,337283207,1991141947,Human Resources
EMP-1021,2024-02-27 11:44:00,2024-02-27 15:31:39.062548,3.79,172.16.15.249,Bangalore,376717674,390956005,Engineering
EMP-1043,2024-02-27 23:24:00,2024-02-28 11:23:17.748869,11.99,172.16.168.206,NewYork,481704059,742579520,Human Resources
EMP-1004,2024-02-27 19:24:00,2024-02-28 06:55:03.173719,11.52,172.16.224.126,Remote,362273172,1681765485,Sales
EMP-1070,2024-02-27 18:25:00,2024-02-28 04:16:02.425311,9.85,172.16.151.135,London,212168147,1456231699,Operations
EMP-1078,2024-02-27 02:42:00,2024-02-27 07:27:31.011538,4.76,172.16.110.61,London,68976388,717549205,Research & Development
EMP-1045,2024-02-27 19:36:00,2024-02-28 04:20:43.870913,8.75,172.16.189.107,Berlin,255004610,289091756,Legal
EMP-1009,2024-02-27 09:58:00,2024-02-27 15:25:53.050051,5.46,172.16.66.126,SanFrancisco,198940222,1133185806,Marketing
